H1_a_cos,H1_b_sin,H1_magnitude,H2_a_cos,H2_b_sin,H2_magnitude,H3_a_cos,H3_b_sin,H3_magnitude,H4_a_cos,H4_b_sin,H4_magnitude,H5_a_cos,H5_b_sin,H5_magnitude,H6_a_cos,H6_b_sin,H6_magnitude,H7_a_cos,H7_b_sin,H7_magnitude,H8_a_cos,H8_b_sin,H8_magnitude,H9_a_cos,H9_b_sin,H9_magnitude,H10_a_cos,H10_b_sin,H10_magnitude,H11_a_cos,H11_b_sin,H11_magnitude,H12_a_cos,H12_b_sin,H12_magnitude,H13_a_cos,H13_b_sin,H13_magnitude,H14_a_cos,H14_b_sin,H14_magnitude,H15_a_cos,H15_b_sin,H15_magnitude,H16_a_cos,H16_b_sin,H16_magnitude,H17_a_cos,H17_b_sin,H17_magnitude,H18_a_cos,H18_b_sin,H18_magnitude,H19_a_cos,H19_b_sin,H19_magnitude,H20_a_cos,H20_b_sin,H20_magnitude,H21_a_cos,H21_b_sin,H21_magnitude,H22_a_cos,H22_b_sin,H22_magnitude,H23_a_cos,H23_b_sin,H23_magnitude,H24_a_cos,H24_b_sin,H24_magnitude,H25_a_cos,H25_b_sin,H25_magnitude,H26_a_cos,H26_b_sin,H26_magnitude,H27_a_cos,H27_b_sin,H27_magnitude,H28_a_cos,H28_b_sin,H28_magnitude,H29_a_cos,H29_b_sin,H29_magnitude,H30_a_cos,H30_b_sin,H30_magnitude,H31_a_cos,H31_b_sin,H31_magnitude,H32_a_cos,H32_b_sin,H32_magnitude,H33_a_cos,H33_b_sin,H33_magnitude,H34_a_cos,H34_b_sin,H34_magnitude,H35_a_cos,H35_b_sin,H35_magnitude,H36_a_cos,H36_b_sin,H36_magnitude,H37_a_cos,H37_b_sin,H37_magnitude,H38_a_cos,H38_b_sin,H38_magnitude,H39_a_cos,H39_b_sin,H39_magnitude,H40_a_cos,H40_b_sin,H40_magnitude,H41_a_cos,H41_b_sin,H41_magnitude,H42_a_cos,H42_b_sin,H42_magnitude,H43_a_cos,H43_b_sin,H43_magnitude,H44_a_cos,H44_b_sin,H44_magnitude,H45_a_cos,H45_b_sin,H45_magnitude,H46_a_cos,H46_b_sin,H46_magnitude,H47_a_cos,H47_b_sin,H47_magnitude,H48_a_cos,H48_b_sin,H48_magnitude,H49_a_cos,H49_b_sin,H49_magnitude,H50_a_cos,H50_b_sin,H50_magnitude,H51_a_cos,H51_b_sin,H51_magnitude,H52_a_cos,H52_b_sin,H52_magnitude,H53_a_cos,H53_b_sin,H53_magnitude,H54_a_cos,H54_b_sin,H54_magnitude,H55_a_cos,H55_b_sin,H55_magnitude,H56_a_cos,H56_b_sin,H56_magnitude,H57_a_cos,H57_b_sin,H57_magnitude,H58_a_cos,H58_b_sin,H58_magnitude,H59_a_cos,H59_b_sin,H59_magnitude,H60_a_cos,H60_b_sin,H60_magnitude,H61_a_cos,H61_b_sin,H61_magnitude,H62_a_cos,H62_b_sin,H62_magnitude,H63_a_cos,H63_b_sin,H63_magnitude,H64_a_cos,H64_b_sin,H64_magnitude,H65_a_cos,H65_b_sin,H65_magnitude,H66_a_cos,H66_b_sin,H66_magnitude,H67_a_cos,H67_b_sin,H67_magnitude,H68_a_cos,H68_b_sin,H68_magnitude,H69_a_cos,H69_b_sin,H69_magnitude,H70_a_cos,H70_b_sin,H70_magnitude,H71_a_cos,H71_b_sin,H71_magnitude,H72_a_cos,H72_b_sin,H72_magnitude,H73_a_cos,H73_b_sin,H73_magnitude,H74_a_cos,H74_b_sin,H74_magnitude,H75_a_cos,H75_b_sin,H75_magnitude,H76_a_cos,H76_b_sin,H76_magnitude,H77_a_cos,H77_b_sin,H77_magnitude,H78_a_cos,H78_b_sin,H78_magnitude,H79_a_cos,H79_b_sin,H79_magnitude,H80_a_cos,H80_b_sin,H80_magnitude,H81_a_cos,H81_b_sin,H81_magnitude,H82_a_cos,H82_b_sin,H82_magnitude,H83_a_cos,H83_b_sin,H83_magnitude,H84_a_cos,H84_b_sin,H84_magnitude,H85_a_cos,H85_b_sin,H85_magnitude,H86_a_cos,H86_b_sin,H86_magnitude,H87_a_cos,H87_b_sin,H87_magnitude,H88_a_cos,H88_b_sin,H88_magnitude,H89_a_cos,H89_b_sin,H89_magnitude,H90_a_cos,H90_b_sin,H90_magnitude,H91_a_cos,H91_b_sin,H91_magnitude,H92_a_cos,H92_b_sin,H92_magnitude,H93_a_cos,H93_b_sin,H93_magnitude,H94_a_cos,H94_b_sin,H94_magnitude,H95_a_cos,H95_b_sin,H95_magnitude,H96_a_cos,H96_b_sin,H96_magnitude,H97_a_cos,H97_b_sin,H97_magnitude,H98_a_cos,H98_b_sin,H98_magnitude,H99_a_cos,H99_b_sin,H99_magnitude,H100_a_cos,H100_b_sin,H100_magnitude
0.0036549902772546232,0.002096255350497931,0.0042134594362966205,0.002034863935556047,-0.0008532644353785595,0.002206520209041498,0.002222905219943272,-0.0010390554849412524,0.002453761177791667,-0.00018724002198389593,-0.0023618242861090486,0.0023692346410364353,0.002004656996512164,0.0009908772470111347,0.0022361769590775985,0.003501678516494923,0.0032938306525450607,0.004807397716075456,0.0036356783971434555,0.011456482096653564,0.012019531581488491,0.0017138459250935403,-0.007852488900810384,0.008037340965288832,-0.0032034340802525683,0.00930143154538739,0.009837612449169324,-0.0011302803785720442,0.0033806660543651314,0.0035646089133762864,0.00051636156181401,0.0024543709359375514,0.0025081000685168,0.00023259919709306688,0.0007560470578113047,0.000791018040321123,-0.0005590743042854273,0.0013251514804750357,0.0014382595467847287,0.0014249275305720582,0.0027243569237906354,0.0030744981892315624,-0.0006931209843985021,-0.0011776447006644384,0.001366478591129983,0.004766701577334735,0.009910035996554285,0.010996829423991586,0.0013929097457914897,0.0036163673644143534,0.0038753464973240947,-0.00011953055423043064,-5.211219786320047e-05,0.00013039645148840237,-0.0026960562140812567,-0.002271288880498309,0.0035252620169515655,-0.00270558435528249,-0.0022023617412677424,0.0034886364016545562,-0.0005597989710255449,-0.001354736789328184,0.0014658399149704224,0.00028141081574421307,-0.0005710771488389191,0.0006366483779479945,-0.003175335166024569,0.00010024961056169157,0.003176917279535312,-0.000633318638412647,-0.0009918687888699318,0.0011768161250149296,0.001030819026012598,5.598093259695965e-05,0.0010323379917468825,0.0009095255024397057,0.0012832988196903282,0.001572924823444143,0.0009364112071380331,0.00018844560685410657,0.0009551846395311856,-0.0012377966402322626,0.00020829184321343133,0.0012551995915070743,-0.00032438389188483186,0.0010004550249554487,0.0010517296070154903,0.0007799117808439116,0.0007602678911940871,0.001089160067336214,-0.0013913124445994215,0.0006757142934017338,0.0015467191486513065,0.0007157278832341318,-0.0014309673332271984,0.0015999793472423857,0.0003286276707382992,0.0002507313985144695,0.0004133550292132681,-0.0006196458399999037,0.00013520397313776845,0.0006342247877380895,0.000446588764695361,-0.00028512629592426103,0.0005298476473285672,0.00021804229861344137,-0.0012454318905785198,0.0012643745639859334,-0.000526657485072682,-0.0003471455261450302,0.0006307758103364396,0.0003516437661828169,0.001720531881603741,0.0017560988850033885,-0.0009559183726504241,-0.001267192135448347,0.0015873108842670918,0.0004171569279453844,0.0005767892130433753,0.0007118326339920269,-0.0003701880034174995,0.00022581430754217225,0.00043362571344995833,0.00012318429685134679,-0.000572453238109873,0.0005855570687928203,-7.546431968325348e-05,-0.0004819504539322485,0.00048782281987495895,0.00038765518376567416,0.0002885004357503428,0.00048322773402251684,0.00011383475371946626,0.0009297816354885126,0.0009367242074624019,0.0006640811689968825,-0.00021524715979539538,0.0006980939326596748,-0.00038122956018490564,0.0005993321076170524,0.0007103062387305032,0.0001233258150956695,0.00022119995597589872,0.000253256149368087,6.33260253678969e-05,0.0001754966995845561,0.0001865724445194613,-1.2713252246366691e-05,0.0005230141516498462,0.0005231686435640884,-8.986141042263186e-05,0.00011820377494451201,0.00014848301416080405,0.00037431768411767466,0.00026262906301297674,0.00045726114352992355,0.0003877615373282956,2.996569935219051e-05,0.0003889176686252105,-9.062289642590611e-06,0.0005746652128100403,0.0005747366630967396,8.445370042716956e-05,1.5895314978284333e-05,8.593653794574791e-05,6.192112864821494e-05,0.00012397127403037628,0.00013857526098760714,-5.9617667963609865e-06,0.0003266187147108105,0.00032667312020225357,-0.00011022661617377558,0.00023570236720408665,0.00026020283015127055,-0.0001430665162406872,0.0001622956463643895,0.00021635134595856295,-0.0001742986600948337,0.00021271272488039051,0.000275003138594626,3.466201294356795e-05,0.0002878692336234268,0.00028994853130898796,0.00019427031560990358,0.00030804397666043306,0.0003641868299155599,8.910967798907587e-05,0.00011918482758119187,0.00014881383617417845,8.093305916094178e-05,9.826135110209091e-05,0.0001273006409471566,-5.7420057207550006e-05,0.00014323678573315216,0.00015431733459622497,8.945668490864436e-05,0.00010313237838556979,0.0001365239390960751,0.00013660773696182643,0.00012764163546410593,0.00018696005162008078,7.79708045244725e-05,0.00016932568884743185,0.0001864152227202779,9.756200852865903e-05,0.00018554170497426232,0.00020962840884026747,-3.038594237692808e-05,0.0001136950874828725,0.00011768550637980882,3.6076403570808416e-05,0.00012147683426026256,0.00012672066980764872,3.4465456220210355e-05,8.795269779399877e-05,9.446451567498619e-05,4.2482374184473145e-05,0.00013539139563929344,0.00014189990179526297,-3.9255122328647294e-06,0.000128487307293986,0.00012854725894374239,-7.152101450597494e-06,0.00010549588395547551,0.00010573804465142523,-6.309349209398726e-07,0.00010302982353554133,0.00010303175537978206,0.00010293708625566988,0.00012238006140618938,0.0001599153624783745,2.6431495890823872e-05,5.823153420190146e-05,6.394947654620684e-05,3.172910353150093e-05,9.899092999376512e-05,0.00010395162447957806,5.60575541983675e-05,0.00011076995734669966,0.000124146819666444,5.622908877345471e-05,0.0001215975859962077,0.00013396896410884938,5.880239892651009e-05,8.366503227547036e-05,0.00010226221073870804,3.5106903286729905e-05,8.774018920454919e-05,9.450309762136845e-05,5.521710972952875e-05,0.00012591768000023006,0.00013749251377265294,-5.696505055148874e-06,7.365071439221958e-05,7.387068363246435e-05,7.515057115345321e-05,0.0001026535541129213,0.00012722169829358786,5.608328031751796e-05,8.413148441684027e-05,0.00010111103303475015,4.545550046098535e-05,6.711611930316839e-05,8.106032317031417e-05,4.92983934634176e-05,8.844433472945465e-05,0.00010125577486647245,6.580295753454356e-05,0.00011870727497886028,0.0001357256289475193,6.839730242689026e-05,9.915482210160837e-05,0.00012045692062010008,2.053546348429723e-05,0.00010028052143613549,0.00010236155645562515,7.044174656756334e-05,8.45769984005586e-05,0.0001100695612689399,1.7875739050061045e-05,7.840938971217407e-05,8.042123128640513e-05,1.623475237975006e-05,5.447990515841073e-05,5.6847403202795716e-05,5.382291003024442e-05,7.944534251794823e-05,9.596076329374365e-05,5.247557616074234e-05,8.647669891681345e-05,0.00010115288205953934,3.428911111630119e-05,6.92670828481392e-05,7.728953297463396e-05,3.639389392099198e-05,7.618041383551817e-05,8.442731173549958e-05,7.595831956036368e-05,7.600255620236213e-05,0.00010745257027976364
