Beat_Index,Katz_FD,Higuchi_FD,Petrosian_FD
0,1.1771315596657916,0.12742944924418728,1.0006434698207136
1,1.2494412771255816,0.34920777799728675,1.0012540723786378
2,1.046039919932892,0.3020639445681497,1.0016598247424329
3,1.107746771434641,1.416553588825508,1.0042750301461572
4,1.3194849359470668,0.4165028579601166,1.004708071816482
5,1.2854671048828814,0.4670955110639789,1.0019431255615465
6,1.003417154339947,0.13552099465720838,1.0042750301461572
7,1.4019518723847242,0.5540757915294283,1.0033277827268001
8,1.1532957991903487,0.3964514337141467,1.014043190437046
9,1.131100099849968,1.3939498036087976,1.0052282694006467
10,1.0894024165456002,0.19598038882396088,1.0039095082056624
11,1.3097715539955335,0.4625268587856514,1.0034577355466865
12,1.3036798381294854,0.43007273536751106,1.0025424513588646
13,1.2210259006193827,0.35123092033956754,1.003206492376733
14,1.2224622582381433,0.3161739979925455,1.0037474610981054
15,1.178886392057307,0.2604177794869512,1.0040848212879685
16,1.372569230485523,0.9470170511967752,1.0058075830132436
17,1.0808978222383094,0.21882314047780776,1.0039095082056624
18,1.2726520139959838,0.4037897863763867,1.0035972756079499
19,1.4300832943009798,0.9462500177115987,1.0062557060274162
20,1.041697136345885,0.18089593210658164,1.0037474610981054
21,1.3763143915062708,0.5500544932365726,1.0034577355466865
22,1.371085595295302,0.48200370802728454,1.002704681313444
23,1.2364035068199244,0.3520529982146348,1.002986749611548
24,1.1863581820001157,0.2937591330110966,1.0037474610981054
25,1.2250229863326088,0.3426852173231166,1.0037474610981054
26,1.3631750692744296,0.4744578780894282,1.0024678762087031
27,1.1346002553991663,0.2889529530558705,1.0034577355466865
28,1.2031478492558465,0.2825924792575417,1.0035972756079499
29,1.3850754933623703,0.5076542801486047,1.0037474610981054
30,1.2786503115767685,0.5497691132432694,1.006099448885153
31,1.0643500432845896,0.18433111461154106,1.0037474610981054
32,1.4103325201701917,0.6474912338957859,1.0037474610981054
33,1.2818194998676224,0.559585744735024,1.0020409983938114
34,1.0202069457804461,0.1175609624118754,1.0044820364230733
35,1.4208353689496047,0.5865084400308547,1.003206492376733
36,1.250655315255815,0.7683512396113009,1.010127218017691
37,1.1788438783215929,0.3087543831095704,1.0033277827268001
38,1.4861764231331276,0.6313568800757259,1.0042750301461572
39,1.1971387341629303,0.31127836438158024,1.0025424513588646
40,1.2559893133646411,0.38685085896829013,1.002986749611548
41,1.2301280442893772,0.3247904919640487,1.0039095082056624
42,1.1844054468508722,0.2604140943561524,1.0040848212879685
43,1.3138238061880243,0.6072928324330146,1.006099448885153
44,1.2574896528593054,0.3161454434066184,1.0047614924462365
45,1.186435045995849,0.3695882150074139,1.0018973663795727
46,1.211052971499645,0.3483153802966111,1.0015924544103993
47,1.1423897586101275,0.2849974322846968,1.002093402337243
48,1.276610372877935,0.2975606117535374,1.0016598247424329
49,1.2302120220833899,0.37896449918536884,1.0017712924070439
50,1.0085617680528265,0.15468532321721817,1.0044820364230733
51,1.330388920508126,0.40048005755544197,1.0035972756079499
52,1.3536179948074785,0.585430093628065,1.0019909565925647
53,1.0014735708137683,0.18155232249321895,1.0042750301461572
54,1.208511452310921,0.7463621440951959,1.00309305297548
55,1.2657038442886788,0.6572781857269017,1.0028869501716584
56,1.0188309218539413,0.17557580219449223,1.003206492376733
57,1.2502726172267844,0.6298903430012223,1.0025424513588646
58,1.1403637950449281,0.2730282341480293,1.0034577355466865
59,1.1801693067588177,0.3181319930193784,1.0023301872865875
60,1.3843520414588015,0.6153794848256046,1.0044820364230733
61,1.18761428068281,0.25238413437886587,1.0039095082056624
62,1.3360568007471323,0.5310697949525787,1.0019431255615465
63,1.0001474279130345,0.14447231444197384,1.004708071816482
64,1.206867234043541,0.6495435254167903,1.003206492376733
65,1.2735848047987788,0.39846204086665765,1.0024678762087031
66,1.1103153912633204,0.34773540332030484,1.0095725531344126
67,1.1328855064372885,0.22048786313051993,1.0033277827268001
68,1.1741514672436038,1.021684358226785,1.0040848212879685
69,1.2313057113679373,0.3426984402822256,1.0028869501716584
70,1.3001473202480045,0.47840101004035634,1.00782912235048
71,1.0306984113599897,0.1250019148714398,1.0042750301461572
72,1.2259133791918215,0.41539655677702103,1.001853551335139
73,1.1252982465464554,0.3378196417083039,1.0044867172721446
74,1.2234878200736499,0.9536838148818627,1.004955771741251
75,1.4343829248686937,0.5206639094974246,1.0042750301461572
76,1.2674459349257472,0.4279665940493782,1.0020409983938114
77,1.1366305869452213,0.3366107678011301,1.0015299570917466
78,1.3544460879486957,0.5535629994121756,1.002093402337243
79,1.1172774778669246,0.27969714519358924,1.001500378300426
80,1.3680118835471584,0.5641953167566888,1.002148333653725
81,1.1391317362037459,0.30651721085326405,1.0014718371522275
82,1.300294716432662,0.4325316320170435,1.0026212668948307
83,1.1817870366543586,0.3068466219685534,1.0033277827268001
84,1.1970438254310294,0.283910185408785,1.0035972756079499
85,1.322953137374974,0.42458348644686994,1.0037474610981054
86,1.2670031449547656,0.4854184607158384,1.002093402337243
87,1.0904839740064158,0.1952209542453576,1.0039095082056624
88,1.380251753187147,0.49050416230746197,1.0034577355466865
89,1.2822052870311968,0.5307082145704681,1.0020409983938114
90,1.01785512351633,0.13216735314110195,1.0040848212879685
91,1.3783505954388844,0.5890544960079249,1.003206492376733
92,1.2687692342261572,0.3954419346950449,1.002704681313444
93,1.1184295121181875,0.287908123235532,1.002986749611548
94,1.4512833419370397,0.5514675343727099,1.0039095082056624
95,1.2451483037075581,0.330345743562266,1.0037474610981054
96,1.264629720823136,0.48618050101300997,1.0020409983938114
97,1.15569607218164,0.36140856327592036,1.001500378300426
98,1.2625141229255368,0.4614520095332801,1.002093402337243
99,1.1519886153031125,0.3621736217474264,1.0015924544103993
100,1.3241916868754597,0.6352265770756211,1.0019909565925647
101,1.0571221933838877,0.17949026334457102,1.0035972756079499
102,1.3562616321808005,0.5569181118893191,1.002704681313444
103,1.244784224609164,0.36244144602132033,1.002704681313444
104,1.0488437965062025,0.12465077865454337,1.0042750301461572
105,1.33425457817653,0.4302536210235252,1.003206492376733
106,1.3739038155447167,0.6507838826580276,1.006419487502269
107,1.0368608525770426,0.14794705278878112,1.0034577355466865
108,1.2761355638001064,0.6420218662037751,1.0025424513588646
109,1.1645480143212785,0.2984768809209117,1.0028869501716584
110,1.159859876257068,0.24609600070199977,1.0034577355466865
111,1.3794124205850427,0.4811376059720351,1.0028869501716584
112,1.226468088867741,0.32696707868667085,1.0025424513588646
113,1.1898555512095275,0.2687579486629843,1.0037474610981054
114,1.3037629164246587,0.641131373802332,1.005950224629394
115,1.1986969183777343,0.286514921139586,1.0039095082056624
116,1.2315342914190222,0.3720429787870588,1.0018115628298254
117,1.161436760581878,0.1344349499940673,1.0032590210281986
118,1.1925570751207388,0.2845138753050591,1.001732639889814
119,1.1981566058020878,0.5556379901598656,1.004860086756363
120,1.3626843781888158,0.5660288963482037,1.0020409983938114
121,1.1448107068469886,0.2560640590962873,1.0037474610981054
122,1.1737985380987102,0.27072372154866337,1.004708071816482
123,1.3473582024769968,0.42776605066393975,1.001853551335139
124,1.1135461085520388,0.2418398288849971,1.0014718371522275
125,1.473262030373125,0.68970373471832,1.0086207195998667
126,1.1766768735351432,0.2574441752235918,1.0027930938161405
127,1.199690803560719,0.28439597853645737,1.0037474610981054
128,1.3722921405822288,0.5067253660824547,1.0037474610981054
129,1.2648991980568896,0.5179475409199122,1.0022665184600752
130,1.2119437689126535,0.32381916688842854,1.0107363112598438
131,1.3373720739214838,0.43509136985579744,1.0035972756079499
132,1.109897619147888,0.1576587929791466,1.0040848212879685
133,1.246853515178546,0.9229976953567002,1.0054151850366404
134,1.1319197741217735,0.24053357299289327,1.0014718371522275
135,1.1047115627215898,0.4201800044605831,1.0116659682741571
136,1.066868284537715,0.1587569404418646,1.0023972186470438
137,1.3104628960059026,0.4279120706005602,1.0034577355466865
138,1.2022769215230942,0.8889170135574054,1.0040848212879685
139,1.2777699909554303,0.45145339604452267,1.0020409983938114
140,1.00615901000726,0.11426515499449807,1.004708071816482
141,1.3937505736758975,0.5473170589253366,1.00309305297548
142,1.291485955534175,0.547368917474122,1.0020409983938114
143,1.0133020599203915,0.27451557197257603,1.0019909565925647
144,1.0186778459164667,0.7782298478925676,1.0033277827268001
145,1.0231068963655443,0.3171654392488789,1.0020409983938114
146,1.0177493707827165,0.8677827442240483,1.0034577355466865
147,1.0646599746679002,0.18924588445466767,1.0040848212879685
148,1.2732102825048457,0.3622265776413103,1.0034577355466865
149,1.3410651409698227,0.6070704329686243,1.0020409983938114
150,1.037527361559017,0.1646563315568911,1.0042750301461572
151,1.3442394421908896,0.4345610165539852,1.0033277827268001
152,1.3294544883152462,0.6372103177223826,1.006099448885153
153,1.0896459948199668,0.20114184011988484,1.0039095082056624
154,1.406420690714712,0.518103843896999,1.0037474610981054
155,1.27794839335158,0.5125897777461942,1.0019909565925647
156,1.0242706845856657,0.1444562216849192,1.0040848212879685
157,1.430806979451727,0.5529056403577537,1.0033277827268001
158,1.291646312622925,0.5389604233545349,1.002148333653725
159,1.1124381278392659,0.19931253833987228,1.0037474610981054
160,1.3772615230710272,0.48641592478665424,1.0035972756079499
161,1.285242124165366,0.5325124196746434,1.0020409983938114
162,1.007304777626064,0.1324265640480504,1.0042750301461572
163,1.2367905830389008,0.7430031390544848,1.0055404280922184
164,1.149468076749266,0.3569811336684969,1.0014718371522275
165,1.2670477048633708,0.5318307092751345,1.0020409983938114
166,1.0174474807492966,0.16325290163002915,1.0042750301461572
167,1.1481646441502067,0.822101674246531,1.002148333653725
168,1.0837907718096498,0.22156401320584718,1.0033277827268001
169,1.3874559465452365,0.48932137552822974,1.0034577355466865
170,1.247135629822758,0.34323347031171597,1.0040848212879685
171,1.3096526297461057,0.5258876253944795,1.0019909565925647
172,1.0021229737989084,0.16747372480614736,1.0042750301461572
173,1.2317117387795726,0.8541952941330408,1.0054151850366404
174,1.1250250669386956,0.3301180825333855,1.0015299570917466
175,1.331573926769937,0.5743267569547126,1.0020409983938114
176,1.0032756812371324,0.14877345831357705,1.0044820364230733
177,1.2125422482185102,0.6403344395905857,1.0019909565925647
178,1.0629068759585405,0.2215113622773428,1.0035972756079499
179,1.286419985797854,0.37090303368952865,1.0035972756079499
180,1.4089864598454362,0.48348882430827245,1.0037474610981054
181,1.2739360854030304,0.4740033204162233,1.0020409983938114
182,1.0266643216197926,0.1384741525213476,1.0037474610981054
183,1.2899375641028061,0.5902805519653763,1.0025424513588646
184,1.1738198635796355,0.2993485353619744,1.0027930938161405
185,1.1132732398898972,0.18694931368660297,1.0039095082056624
186,1.3946050608157785,0.48292547252879986,1.0037474610981054
187,1.3771622236774494,0.6156471166748747,1.0020409983938114
188,1.0117462743622336,0.1581453652647637,1.0037474610981054
189,1.2269959621595783,0.6946219535326797,1.0024678762087031
190,1.1538580073608289,0.3002593790238959,1.00309305297548
191,1.0906200545964935,0.1493707587171393,1.0034577355466865
192,1.2625687668938952,0.785643684750536,1.0037474610981054
193,1.3129692108402542,0.5467067724375746,1.0020409983938114
194,1.0214880756342368,0.1474500913673512,1.0037474610981054
195,1.2896278235222054,0.6309163086102424,1.0026212668948307
196,1.231732499464004,0.36818601619864455,1.002704681313444
197,1.0708570372501063,0.13934059733151377,1.0040848212879685
198,1.2993690640520934,0.8123829424822836,1.0055404280922184
199,1.0715537370950936,0.19548304685716777,1.0037474610981054
200,1.3892628383026797,0.7147904468596508,1.0055404280922184
201,1.0004815174148487,0.17310560116569054,1.004708071816482
202,1.245523525147167,0.6919241428735455,1.0054151850366404
203,1.0142080261337494,0.25543664136935196,1.0018973663795727
204,1.0025827967536693,0.729092481516389,1.0039095082056624
205,1.0855008430783966,0.2107882794763174,1.0037474610981054
206,1.3288859239814552,0.45333809622569454,1.0034577355466865
207,1.2786879358115661,0.512897311565326,1.002148333653725
208,1.0401465533144343,0.15000857639449292,1.0039095082056624
209,1.3182362314207121,0.6958478680999753,1.0034577355466865
210,1.2640498394280586,0.44868347713777024,1.002093402337243
211,1.0518320329094657,0.17617233034853527,1.0039095082056624
212,1.3778290393514954,0.6293218845658123,1.0035972756079499
213,1.2773957201086064,0.5100220915134294,1.0020409983938114
214,1.010089361268045,0.1465319485991737,1.0037474610981054
215,1.2126130483994875,0.682336496151891,1.0025424513588646
216,1.1666481247662799,0.30823358320896377,1.0027930938161405
217,1.1724978063617875,0.24648297435585736,1.0035972756079499
218,1.305519379888054,0.40640636298905175,1.0027930938161405
219,1.2734052113059189,0.3860802570548347,1.0025424513588646
220,1.2575373546207727,0.34505850023657597,1.003357764911147
221,1.008479075198461,0.2681419850779178,1.0019909565925647
222,1.029318550440922,1.0726844759612364,1.003206492376733
223,1.0128654152556134,0.16035367177676463,1.0044820364230733
224,1.315512115216939,0.40848254432908565,1.002148333653725
225,1.2921300560502789,0.38203269260583883,1.0033277827268001
226,1.1197845845042937,0.19821085287811785,1.0035972756079499
227,1.320441274784471,0.9986741404632266,1.0058075830132436
228,1.0205364252942934,0.137088530964319,1.0040848212879685
229,1.4195208238042802,0.548522704435208,1.003206492376733
230,1.2859502446390227,0.5351724634350473,1.002093402337243
231,1.0261870458209115,0.06488516395818465,1.004955771741251
232,1.3012696212572876,0.3708131019485979,1.0022059730348578
233,1.2081034691647106,0.34081129455813874,1.0027930938161405
234,1.1576547354984068,0.23046786448047768,1.0039095082056624
235,1.306098045740108,0.4161170167916933,1.0035972756079499
236,1.320700212073213,0.5378393096454089,1.0020409983938114
237,1.0113616614281549,0.16446698951962574,1.0039095082056624
238,1.2259555628024628,0.7075253520560438,1.0023301872865875
239,1.1442725802131064,0.32977233223648145,1.00309305297548
240,1.2063005216309646,0.28758920861018844,1.0034577355466865
241,1.3277581177732753,0.44705761700006824,1.0024678762087031
242,1.0848525096608201,0.2938260604920804,1.003206492376733
243,1.4320355639352298,0.5131218318703172,1.0033277827268001
244,1.284876317301046,0.5556814246198671,1.0058075830132436
245,1.0051011206092288,0.16701748312931686,1.0042750301461572
246,1.0773503119859524,0.1222952092021446,1.004708071816482
247,1.0025691227078215,0.6397159300900114,1.0040848212879685
248,1.0188620171050111,0.2525895573484989,1.0018973663795727
249,1.0037824599983245,0.8231770278314878,1.0039095082056624
250,1.1367440097098256,0.3485078530863897,1.0015606292320083
251,1.3261465168607351,0.5641454028745072,1.0020409983938114
252,1.0178146207430496,0.2285784217961067,1.0019909565925647
253,1.0381094881862767,0.6952711676983222,1.004955771741251
254,1.1705767744073512,0.3178441220577031,1.003206492376733
255,1.1146326876319541,0.18050916670676243,1.0034577355466865
256,1.3987159357912429,0.5515092298015948,1.0080776748073226
257,1.2053438699766768,0.35528171874089953,1.0027930938161405
258,1.1972494860442786,0.2823294085339606,1.0037474610981054
259,1.3522670992602495,0.6795690382276888,1.0056711108035772
260,1.171752111090756,0.3460962469435732,1.0012971240968322
261,1.1351528447948702,0.294018032127119,1.0028869501716584
262,1.1013096855720947,0.1483259503106229,1.0039095082056624
263,1.3202458278853972,0.6655592707069928,1.0035972756079499
264,1.2884171035096441,0.5791498494144016,1.0020409983938114
265,1.0030455648052983,0.14062369291150872,1.0040848212879685
266,1.2015866667875796,0.6913257636473341,1.0023972186470438
267,1.1743287457460845,0.31714768489047845,1.0028869501716584
268,1.0752555471406906,0.12946376018021208,1.0035972756079499
269,1.2977537901081968,0.7206288387673349,1.0080776748073226
270,1.244643825534607,0.3700915804614781,1.002704681313444
271,1.124492480624667,0.2017766852647774,1.0040848212879685
272,1.3816732840111663,0.8563320998590299,1.0055404280922184
273,1.1603307270573178,0.33495273757903804,1.0012971240968322
274,1.1480181184841043,0.3016787104125184,1.0027930938161405
275,1.2484703768687464,0.3401798989541198,1.0035972756079499
276,1.2767399036709979,0.3762206288962824,1.0039095082056624
277,1.3206316719018665,0.5759484724079107,1.0020409983938114
278,1.177337460403342,0.35379225737685954,1.0012135880990602
279,1.1102695474139255,0.2544760367599709,1.0033277827268001
280,1.173996992177402,0.26028298742961403,1.0034577355466865
281,1.3625627055146183,0.5780315728027847,1.00759425435381
282,1.1981471564213586,0.29503245436830594,1.0028869501716584
283,1.2056163637412496,0.28555106115376766,1.0035972756079499
284,1.342072526014259,0.6302821251106618,1.0058075830132436
285,1.0116306361793563,0.15848137012615562,1.0039095082056624
286,1.1562707851590297,1.0502106027463023,1.0055404280922184
287,1.1393427685326813,0.3311602734440748,1.001500378300426
288,1.3326539924226959,0.4783401171177388,1.002704681313444
289,1.1195259397923636,0.2721991583204616,1.0028869501716584
290,1.4339821055984663,0.5485469554140321,1.0033277827268001
291,1.113277528486892,0.18545188808875746,1.0044820364230733
292,1.356718303012202,0.47021628302200946,1.0025424513588646
293,1.1123541481548318,0.2622289443031335,1.003206492376733
294,1.3094783228562892,0.3928730836393104,1.0034577355466865
295,1.3065102997085007,0.41763015330684994,1.0037474610981054
296,1.2436015868214019,0.36528155821765645,1.0025424513588646
297,1.1803498162920223,0.3051024128695658,1.00309305297548
298,1.2087342629914424,0.2894468812061566,1.0037474610981054
299,1.3741958578641138,0.5872246307768333,1.002093402337243
300,1.0354101644512321,0.20403905401310166,1.0037474610981054
301,1.4395436870354017,0.5395232049808263,1.0033277827268001
302,1.2734904142561223,0.3591918922563965,1.0039095082056624
303,1.2667698984126277,0.47735853685242335,1.0019909565925647
304,1.0414229792953054,0.28841585176532625,1.0018973663795727
305,1.034815350685744,1.0272283712974222,1.0035972756079499
306,1.099822593596733,0.258555021570403,1.0015606292320083
307,1.3561683117301175,0.5567621928507828,1.0023972186470438
308,1.1764456062629771,0.2770168145049132,1.003206492376733
309,1.1555171134165134,0.22962563547132026,1.0037474610981054
310,1.3406347200966795,0.9177443337840782,1.0056711108035772
311,1.1237943413073164,0.31368099710548425,1.0015299570917466
312,1.3780182342660543,0.6764257519509181,1.005950224629394
313,1.0229657353437724,0.13303788865270255,1.0040848212879685
314,1.0399339434823147,0.08609117723798645,1.0052282694006467
315,1.013248463203141,0.868412920142603,1.0035972756079499
316,1.1369986320296077,0.3384961688890131,1.0015299570917466
317,1.2456142257945964,0.44391694895726247,1.008341098733773
318,1.263664538429315,0.3641747827563585,1.002704681313444
319,1.202254056784695,0.29190754561852966,1.0039095082056624
320,1.2161555243292665,0.28713897770826174,1.0039095082056624
321,1.3590618866461168,0.6287488066815334,1.0018973663795727
322,1.130797031338515,0.29109712351251604,1.0015606292320083
323,1.3966249792562777,0.8120127418177446,1.006099448885153
324,1.0478252722620998,0.18225666721391584,1.0037474610981054
325,1.3690905512435372,0.6621996791624029,1.0037474610981054
326,1.3194103346270378,0.6459884435412094,1.0058075830132436
327,1.0,0.15866738944628003,1.0
328,1.333699341761943,0.6221736088288935,1.002986749611548
329,1.300104730189139,0.6176924310908135,1.006099448885153
330,1.1196779990968588,0.24088623006969112,1.0037474610981054
331,1.448036665596863,0.5430119175413826,1.0039095082056624
332,1.2708424964236784,0.5127740861342794,1.0019431255615465
333,1.0251839963664788,0.15551454023388628,1.0040848212879685
334,1.4023344844375494,0.4965443356030614,1.0033277827268001
335,1.3251939624227338,0.5960921105721493,1.002093402337243
336,1.1324475701283632,0.24334712906737757,1.0035972756079499
337,1.2993954349993502,0.4014304185587743,1.0034577355466865
338,1.3191061635157262,0.6146986571297637,1.0062557060274162
339,1.006690602283834,0.14826966467128166,1.0039095082056624
340,1.2052581784136351,0.7305049585581497,1.0023301872865875
341,1.1954530895002542,0.3230324790001511,1.0028869501716584
342,1.1449683176194423,0.21437960174599305,1.0037474610981054
343,1.2807379592799246,0.37086625480167323,1.0039095082056624
344,1.3585647768010682,0.49804617456193756,1.0022059730348578
345,1.1473973661827965,0.26917096092329224,1.0034577355466865
346,1.1942228369443093,0.26892081230775294,1.0035972756079499
347,1.3810854896698321,0.5035662354341974,1.0022665184600752
348,1.123421653023107,0.27180489453581225,1.003206492376733
349,1.2548075065487239,0.344951510360594,1.0035972756079499
350,1.2874898358242883,0.3859947195068194,1.0040848212879685
351,1.2957612298831689,0.42971121708896237,1.0022665184600752
352,1.1414666118243322,0.36589315364198066,1.0107363112598438
353,1.3097253338432469,0.37565722187629835,1.003206492376733
354,1.3304340248715611,0.4479865811728146,1.0039095082056624
355,1.2720387040696592,0.504893012092474,1.0020409983938114
356,1.1428487164398755,0.37072943369312444,1.0015606292320083
357,1.3376929581131713,0.5815973498721686,1.0020409983938114
358,1.011046086547655,0.142787877358801,1.0037474610981054
359,1.261249197022766,0.6270217819422531,1.0024678762087031
360,1.1904743161103633,0.3401694109568468,1.0027930938161405
361,1.1030597180781925,0.1816293090138886,1.0037474610981054
362,1.4204149018158163,0.6171213377093364,1.0037474610981054
363,1.295715555375551,0.550689481455018,1.0020409983938114
364,1.0160045820555756,0.13270056831132973,1.0040848212879685
365,1.287207262039019,0.575829623106651,1.002148333653725
366,1.155928336854109,0.3034650007845502,1.003206492376733
367,1.1816103929518056,0.2537157044545407,1.0037474610981054
368,1.395801275460108,0.8236180159155327,1.0056711108035772
369,1.1515129360794711,0.35818191456036513,1.001500378300426
370,1.252320124018688,0.42809801075613974,1.0023972186470438
371,1.179399932175556,0.29722240959641655,1.0033277827268001
372,1.2304636819413428,0.31115154859459593,1.0037474610981054
373,1.3828535174299292,0.7079578644465777,1.0056711108035772
374,1.019271977495628,0.14318388658879402,1.0039095082056624
375,1.2581283078835752,0.7601149762121214,1.0034577355466865
376,1.2946659427196725,0.5585857531636693,1.0020409983938114
377,1.0049731498231398,0.1440455696812458,1.0042750301461572
378,1.3477410629233095,0.624553521442166,1.00309305297548
379,1.30140834957687,0.6182345680115637,1.006419487502269
380,1.018370543273898,0.103108544698077,1.0040848212879685
381,1.2875745342623766,0.6654538867708866,1.003206492376733
382,1.2508589093974556,0.3776839074465694,1.0027930938161405
383,1.225863595235968,0.3241898357412015,1.0027930938161405
384,1.0897330020949672,0.1598213443057268,1.0037474610981054
385,1.2547595711234176,0.5948222314656793,1.0023301872865875
386,1.12742610759575,0.26918594483213104,1.003206492376733
387,1.2009214690997658,0.2814392107388028,1.0034577355466865
388,1.4330155167491414,0.5556918191495276,1.0037474610981054
389,1.2376040858832023,0.5009162718679773,1.0019909565925647
390,1.0813607425442362,0.21167282671007448,1.0034577355466865
391,1.458487103571579,0.5097146756204103,1.0040848212879685
392,1.3439349269681538,0.58538403019977,1.0020409983938114
393,1.0285117291287227,0.1329890288628363,1.0039095082056624
394,1.4223212740734674,0.608997762224267,1.0034577355466865
395,1.3211159268598522,0.6417508886052441,1.005950224629394
396,1.008127475984281,0.13186753275974056,1.0040848212879685
397,1.4345564736010836,0.582687324361305,1.0033277827268001
398,1.402182252503736,0.7840530952921506,1.006099448885153
399,1.1556923292407129,0.3587082017638485,1.0014718371522275
400,1.2722704628368877,0.4282119687811928,1.0028869501716584
401,1.1874961593354243,0.3052929252964255,1.0027930938161405
402,1.2086894976272,0.29755220359949724,1.0037474610981054
403,1.312830661399126,0.39533064288786984,1.0039095082056624
404,1.2967659781010747,0.523014003477076,1.0020409983938114
405,1.0,0.08480143543720338,1.0
406,1.3512383416381353,0.4290211171451158,1.0028869501716584
407,1.3080659944005757,0.42154542180671206,1.0027930938161405
408,1.193217048467177,0.3113994094271941,1.0027930938161405
409,1.2028726974021935,0.302017294511653,1.0037474610981054
410,1.270718668475144,0.36828784308244794,1.0039095082056624
411,1.3376255575337754,0.5968000500253063,1.0020409983938114
412,1.1279503711721326,0.3393955769408139,1.0015924544103993
413,1.3696765327485705,0.6814092749808981,1.005950224629394
414,1.0081340001012333,0.1294948830787226,1.0042750301461572
415,1.4244393401712128,0.547022964015693,1.0033277827268001
